Symbol	Name	LastSale	MarketCap	ADR TSO	Sector	Industry
TSLF	THL Credit Senior Loan Fund	15.14	112323508.6	n/a	n/a	n/a
TCRW	"THL Credit, Inc."	26.0881	0	n/a	n/a	n/a
TCRZ	"THL Credit, Inc."	25.42	0	n/a	n/a	n/a
TRI	Thomson Reuters Corp	70.41	35269096687	n/a	Consumer Services	Publishing
THO	"Thor Industries, Inc."	59.68	3286188069	n/a	Consumer Non-Durables	Homebuilding
TDW	Tidewater Inc.	22.74	853074249.7	n/a	Consumer Services	Marine Transportation
TDW.WS.A	Tidewater Inc.	n/a	0	n/a	n/a	n/a
TDW.WS.B	Tidewater Inc.	n/a	0	n/a	n/a	n/a
TIF	Tiffany & Co.	93.27	11323667172	n/a	Consumer Services	Consumer Specialties
TLYS	"Tilly&#39;s, Inc."	8.27	244150504.4	n/a	Consumer Services	Clothing/Shoe/Accessory Stores
TSU	TIM Participacoes S.A.	15.88	7686708156	n/a	Public Utilities	Telecommunications Equipment
TKR	Timken Company (The)	48	3653743776	n/a	Capital Goods	Metal Fabrications
TMST	TimkenSteel Corporation	6.92	309780090.3	n/a	Basic Industries	Steel/Iron Ore
TWI	"Titan International, Inc."	3.91	234601446.7	n/a	Basic Industries	Steel/Iron Ore
TJX	"TJX Companies, Inc. (The)"	55.76	67618342365	n/a	Consumer Services	Clothing/Shoe/Accessory Stores
TOL	"Toll Brothers, Inc."	35.52	5110262400	n/a	Capital Goods	Homebuilding
TR	"Tootsie Roll Industries, Inc."	37.3	1484540671	n/a	Consumer Non-Durables	Specialty Foods
BLD	TopBuild Corp.	81.1	2791806594	n/a	Basic Industries	Engineering & Construction
TMK	Torchmark Corporation	92.93	10216772988	n/a	Finance	Life Insurance
TMK^C	Torchmark Corporation	27.24	0	n/a	n/a	n/a
TTC	Toro Company (The)	72.68	7735712298	n/a	Capital Goods	Tools/Hardware
TD	Toronto Dominion Bank (The)	58.67	1.07331E+11	n/a	Finance	Commercial Banks
SHLL	Tortoise Acquisition Corp.	9.77	284562456.2	n/a	Finance	Business Services
SHLL.U	Tortoise Acquisition Corp.	n/a	0	n/a	n/a	n/a
SHLL.WS	Tortoise Acquisition Corp.	n/a	0	n/a	n/a	n/a
NDP	"Tortoise Energy Independence Fund, Inc."	6.58	97186600	n/a	n/a	n/a
TYG	Tortoise Energy Infrastructure Corporation	22.93	1229851788	n/a	n/a	n/a
TEAF	Tortoise Essential Assets Income Term Fund	17.94	242010600	n/a	n/a	n/a
NTG	"Tortoise Midstream Energy Fund, Inc."	13.48	852048922	n/a	n/a	n/a
TTP	"Tortoise Pipeline & Energy Fund, Inc."	14.5	145237988.5	n/a	n/a	n/a
TPZ	"Tortoise Power and Energy Infrastructure Fund, Inc"	18.24	900680401.9	n/a	n/a	n/a
TOT	Total S.A.	53.63	1.39603E+11	n/a	Energy	Oil & Gas Production
TSS	"Total System Services, Inc."	136.61	24175484411	n/a	Miscellaneous	Business Services
TOWR	"Tower International, Inc."	30.97	640783917.8	n/a	Capital Goods	Auto Parts:O.E.M.
TSQ	"Townsquare Media, Inc."	5.27	99928786.13	n/a	Consumer Services	Broadcasting
TM	Toyota Motor Corp Ltd Ord	131.95	1.89443E+11	n/a	Capital Goods	Auto Manufacturing
TPGH	TPG Pace Holdings Corp.	10.3	579375000	n/a	Finance	Business Services
TPGH.U	TPG Pace Holdings Corp.	n/a	0	n/a	n/a	n/a
TPGH.WS	TPG Pace Holdings Corp.	n/a	0	n/a	n/a	n/a
TRTX	"TPG RE Finance Trust, Inc."	19.71	1459749721	n/a	Consumer Services	Real Estate Investment Trusts
TSLX	"TPG Specialty Lending, Inc."	19.76	1304774062	n/a	n/a	n/a
TAC	TransAlta Corporation	6.03	1715662203	n/a	Public Utilities	Electric Utilities: Central
TCI	"Transcontinental Realty Investors, Inc."	24.75	215764733.3	n/a	Consumer Services	Real Estate Investment Trusts
TDG	Transdigm Group Incorporated	496	26377237344	n/a	Capital Goods	Military/Government/Technical
RIG	Transocean Ltd.	5.59	3419020353	n/a	Energy	Oil & Gas Production
TGS	Transportadora De Gas Sa Ord B	15.33	2394222537	n/a	Public Utilities	Natural Gas Distribution
TRU	TransUnion	84.28	15827784000	n/a	Finance	Finance: Consumer Services
TREC	Trecora Resources	9.6	236993568	n/a	Energy	Integrated oil Companies
TG	Tredegar Corporation	16.98	566307655	n/a	Capital Goods	Metal Fabrications
THS	"Treehouse Foods, Inc."	59.74	3353734959	n/a	Consumer Non-Durables	Packaged Foods
TREX	"Trex Company, Inc."	70.92	4148953401	n/a	Basic Industries	Forest Products
TY	Tri Continental Corporation	27.54	1483121865	n/a	n/a	n/a
TY^	Tri Continental Corporation	52.6921	0	n/a	Consumer Services	Miscellaneous
TPH	"TRI Pointe Group, Inc."	13.59	1932635898	n/a	Capital Goods	Homebuilding
TRCO	Tribune Media Company	46.38	4094588637	n/a	Consumer Services	Broadcasting
TRNE	Trine Acquisition Corp.	9.77	366558187.5	n/a	Finance	Business Services
TRNE.U	Trine Acquisition Corp.	n/a	0	n/a	n/a	n/a
TRNE.WS	Trine Acquisition Corp.	n/a	0	n/a	n/a	n/a
TNET	"TriNet Group, Inc."	76.78	5373953896	n/a	Miscellaneous	Business Services
TRN	"Trinity Industries, Inc."	18.56	2409789048	n/a	Capital Goods	Railroads
TSE	Trinseo S.A.	40.28	1644677715	n/a	Basic Industries	Major Chemicals
TPVG	TriplePoint Venture Growth BDC Corp.	14.74	365845591.3	n/a	n/a	n/a
TPVY	TriplePoint Venture Growth BDC Corp.	25.8148	0	n/a	n/a	n/a
GTS	Triple-S Management Corporation	24.54	594833599.9	n/a	Finance	Accident &Health Insurance
TRTN	Triton International Limited	32.34	2453070335	n/a	Technology	Diversified Commercial Services
TRTN^A	Triton International Limited	27.185	0	n/a	n/a	n/a
TRTN^B	Triton International Limited	26.08	0	n/a	n/a	n/a
TGI	"Triumph Group, Inc."	22.35	1115371386	n/a	Capital Goods	Aerospace
TROX	Tronox Holdings plc	11.34	1693271359	n/a	Basic Industries	Major Chemicals
TBI	"TrueBlue, Inc."	22.65	909458836.2	n/a	Technology	Professional Services
TNP	Tsakos Energy Navigation Ltd	3.31	289971375	n/a	Transportation	Marine Transportation
TNP^B.CL	Tsakos Energy Navigation Ltd	n/a	0	n/a	n/a	n/a
TNP^C	Tsakos Energy Navigation Ltd	25.62	0	n/a	n/a	n/a
TNP^D	Tsakos Energy Navigation Ltd	20.8391	0	n/a	n/a	n/a
TNP^E	Tsakos Energy Navigation Ltd	22.19	0	n/a	n/a	n/a
TNP^F	Tsakos Energy Navigation Ltd	22	0	n/a	n/a	n/a
TUFN	Tufin Software Technologies Ltd.	22.24	721373771	n/a	Technology	EDP Services
TUP	Tupperware Brands Corporation	14.81	721791223.1	n/a	Consumer Non-Durables	Plastic Products
TKC	Turkcell Iletisim Hizmetleri AS	5.76	5049367592	n/a	Public Utilities	Telecommunications Equipment
TPB	"Turning Point Brands, Inc."	41.86	820012702.6	n/a	Consumer Non-Durables	Tobacco
TRQ	Turquoise Hill Resources Ltd.	0.5672	1141384767	n/a	Basic Industries	Precious Metals
TPC	Tutor Perini Corporation	13.25	664887981.3	n/a	Basic Industries	General Bldg Contractors - Nonresidential Bldgs
TWLO	Twilio Inc.	149.95	18933690166	n/a	Technology	Computer Software: Prepackaged Software
TRWH	"Twin River Worldwide Holdings, Inc."	27.63	1135233396	n/a	Consumer Services	Hotels/Resorts
TWTR	"Twitter, Inc."	41.52	31913571742	n/a	Technology	"Computer Software: Programming, Data Processing"
TWO	Two Harbors Investments Corp	13.37	3647779576	n/a	Consumer Services	Real Estate Investment Trusts
TWO^A	Two Harbors Investments Corp	27.06	0	n/a	n/a	n/a
TWO^B	Two Harbors Investments Corp	25.8	0	n/a	n/a	n/a
TWO^C	Two Harbors Investments Corp	25.12	0	n/a	n/a	n/a
TWO^D	Two Harbors Investments Corp	25.3321	0	n/a	n/a	n/a
TWO^E	Two Harbors Investments Corp	25.29	0	n/a	n/a	n/a
TYL	"Tyler Technologies, Inc."	232.58	8917478862	n/a	Technology	Computer Software: Prepackaged Software
TSN	"Tyson Foods, Inc."	80.98	29542673270	n/a	Consumer Non-Durables	Meat/Poultry/Fish
USB	U.S. Bancorp	57.38	90889920000	n/a	Finance	Major Banks
USB^A	U.S. Bancorp	822	0	n/a	Finance	Major Banks
USB^H	U.S. Bancorp	20.61	0	n/a	n/a	n/a
USB^M	U.S. Bancorp	27.15	0	n/a	n/a	n/a
USB^O	U.S. Bancorp	25.57	0	n/a	n/a	n/a
USB^P	U.S. Bancorp	26.35	0	n/a	n/a	n/a
USPH	"U.S. Physical Therapy, Inc."	127.25	1623848957	n/a	Health Care	Medical/Nursing Services
SLCA	"U.S. Silica Holdings, Inc."	10.51	773046675.4	n/a	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)
USX	"U.S. Xpress Enterprises, Inc."	4.8	233331657.6	n/a	Transportation	Trucking Freight/Courier Services
UBER	"Uber Technologies, Inc."	44.52	75486007940	n/a	Technology	Computer Software: Prepackaged Software
UBS	UBS AG	11.38	41650052266	n/a	Finance	Major Banks
UDR	"UDR, Inc."	46.09	12987922977	n/a	Consumer Services	Real Estate Investment Trusts
UGI	UGI Corporation	50.92	8877053571	n/a	Public Utilities	Natural Gas Distribution
UGP	Ultrapar Participacoes S.A.	5.34	5799399634	n/a	Public Utilities	Oil/Gas Transmission
UMH	"UMH Properties, Inc."	12.97	512455478.1	n/a	Consumer Services	Real Estate Investment Trusts
UMH^B	"UMH Properties, Inc."	26.2901	0	n/a	n/a	n/a
UMH^C	"UMH Properties, Inc."	25.54	0	n/a	n/a	n/a
UMH^D	"UMH Properties, Inc."	24.7239	0	n/a	n/a	n/a
UA	"Under Armour, Inc."	24.17	10900958662	n/a	Consumer Non-Durables	Apparel
UAA	"Under Armour, Inc."	27.24	12285565327	n/a	Consumer Non-Durables	Apparel
UFI	"Unifi, Inc."	18.71	344704396	n/a	Consumer Non-Durables	Textiles
UNF	Unifirst Corporation	194.93	3703701384	n/a	Consumer Services	Other Consumer Services
UN	Unilever NV	58.67	1.53214E+11	n/a	Basic Industries	Package Goods/Cosmetics
UL	Unilever PLC	60.95	1.60192E+11	n/a	Basic Industries	Package Goods/Cosmetics
UNP	Union Pacific Corporation	174.23	1.2275E+11	n/a	Transportation	Railroads
UIS	Unisys Corporation	10.36	536310077.5	n/a	Technology	EDP Services
UNT	Unit Corporation	6.32	350557677.8	n/a	Energy	Oil & Gas Production
UMC	United Microelectronics Corporation	2.07	4847211350	n/a	Technology	Semiconductors
UNFI	"United Natural Foods, Inc."	9.87	520193178.1	n/a	Consumer Non-Durables	Food Distributors
UPS	"United Parcel Service, Inc."	120.58	1.0379E+11	n/a	Transportation	Trucking Freight/Courier Services
URI	"United Rentals, Inc."	127.61	9846744142	n/a	Technology	Diversified Commercial Services
USM	United States Cellular Corporation	49.2	4248621720	n/a	Public Utilities	Telecommunications Equipment
UZA	United States Cellular Corporation	25.66	0	n/a	Public Utilities	Telecommunications Equipment
UZB	United States Cellular Corporation	26.45	0	n/a	Public Utilities	Telecommunications Equipment
UZC	United States Cellular Corporation	26.56	0	n/a	Public Utilities	Telecommunications Equipment
X	United States Steel Corporation	15.19	2618628966	n/a	Basic Industries	Steel/Iron Ore
UTX	United Technologies Corporation	135.63	1.17036E+11	n/a	Capital Goods	Aerospace
UNH	UnitedHealth Group Incorporated	252.94	2.4038E+11	n/a	Health Care	Medical Specialities
UTL	UNITIL Corporation	59.78	891702690.9	n/a	Public Utilities	Power Generation
UNVR	Univar Inc.	22.27	3779760272	n/a	Consumer Durables	Specialty Chemicals
UVV	Universal Corporation	60.63	1515110960	n/a	Consumer Services	Farming/Seeds/Milling
UHT	Universal Health Realty Income Trust	91.3	1255154511	n/a	Consumer Services	Real Estate Investment Trusts
UHS	"Universal Health Services, Inc."	151.89	13691369764	n/a	Health Care	Hospital/Nursing Management
UVE	UNIVERSAL INSURANCE HOLDINGS INC	25.5	883520175	n/a	Finance	Property-Casualty Insurers
UTI	Universal Technical Institute Inc	3.68	93830303.2	n/a	Consumer Services	Other Consumer Services
UNM	Unum Group	32.98	6987823507	n/a	Finance	Accident &Health Insurance
UNMA	Unum Group	26.87	0	n/a	Finance	Accident &Health Insurance
UE	Urban Edge Properties	16.74	2015588472	n/a	Finance	Real Estate
UBA	Urstadt Biddle Properties Inc.	21.29	848671667	n/a	Consumer Services	Real Estate Investment Trusts
UBP	Urstadt Biddle Properties Inc.	16.49	657331883	n/a	Consumer Services	Real Estate Investment Trusts
UBP^G	Urstadt Biddle Properties Inc.	25.5792	0	n/a	n/a	n/a
UBP^H	Urstadt Biddle Properties Inc.	26.55	0	n/a	n/a	n/a
USFD	US Foods Holding Corp.	35.62	7782821322	n/a	Consumer Non-Durables	Food Distributors
USAC	"USA Compression Partners, LP"	17.99	1737059566	n/a	Public Utilities	Natural Gas Distribution
USNA	"USANA Health Sciences, Inc."	66.68	1556220715	n/a	Consumer Durables	Specialty Chemicals
USDP	USD Partners LP	11.75	311409486.3	n/a	Transportation	Railroads
BIF	"USLIFE Income Fund, Inc."	11.13	1175966773	n/a	n/a	n/a
VFC	V.F. Corporation	88.61	35192134139	n/a	Consumer Non-Durables	Apparel
EGY	"VAALCO Energy, Inc. "	1.66	99262121.94	n/a	Energy	Oil & Gas Production
MTN	"Vail Resorts, Inc."	248.73	9999450424	n/a	Consumer Services	Services-Misc. Amusement & Recreation
VALE	VALE S.A.	13.27	68052317984	n/a	Basic Industries	Precious Metals
VLO	Valero Energy Corporation	84.31	35177626734	n/a	Energy	Integrated oil Companies
VHI	"Valhi, Inc."	2.09	708897588.4	n/a	Basic Industries	Major Chemicals
VMI	"Valmont Industries, Inc."	138.58	3028889430	n/a	Capital Goods	Metal Fabrications
VVV	Valvoline Inc.	20.42	3842916865	n/a	Basic Industries	Major Chemicals
VAPO	"Vapotherm, Inc."	19.72	342881283.1	n/a	Health Care	Medical/Dental Instruments
VAR	"Varian Medical Systems, Inc."	120.76	10982608408	n/a	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus
VGR	Vector Group Ltd.	11.15	1571693575	n/a	Consumer Non-Durables	Farming/Seeds/Milling
VEC	"Vectrus, Inc."	41.06	469037207.9	n/a	Consumer Services	Diversified Commercial Services
VEDL	Vedanta  Limited	9.48	8810486537	n/a	Capital Goods	Metal Fabrications
VEEV	Veeva Systems Inc.	170.47	25104368025	n/a	Technology	Computer Software: Prepackaged Software
VNTR	Venator Materials PLC	4.1	436890145.2	n/a	Basic Industries	Major Chemicals
VTR	"Ventas, Inc."	67.03	24872278420	n/a	Consumer Services	Real Estate Investment Trusts
VNE	"Veoneer, Inc."	18.11	2016949274	n/a	Capital Goods	Auto Parts:O.E.M.
VER	VEREIT Inc.	9.22	8973891167	n/a	Consumer Services	Real Estate Investment Trusts
VER^F	VEREIT Inc.	25.75	0	n/a	n/a	n/a
VRTV	Veritiv Corporation	16.99	273120876.1	n/a	Consumer Services	Paper
VZ	Verizon Communications Inc.	57.08	2.36066E+11	n/a	Public Utilities	Telecommunications Equipment
VET	Vermilion Energy Inc.	18.46	2859382283	n/a	Energy	Oil & Gas Production
VRS	Verso Corporation	17.03	590548015.7	n/a	Basic Industries	Paper
VSM	"Versum Materials, Inc."	51.95	5675069794	n/a	Basic Industries	Major Chemicals
VCIF	Vertical Capital Income Fund	10.05	104351139.9	n/a	n/a	n/a
VVI	Viad Corp	70.79	1435878805	n/a	Miscellaneous	Business Services
VICI	VICI Properties Inc.	21.37	9851740639	n/a	Consumer Services	Real Estate Investment Trusts
VNCE	Vince Holding Corp.	13.23	154321335	n/a	Consumer Services	Clothing/Shoe/Accessory Stores
VIPS	Vipshop Holdings Limited	7.93	5277466783	n/a	Consumer Services	Catalog/Specialty Distribution
ZTR	Virtus Global Dividend & Income Fund Inc.	10.96	269626740.8	n/a	n/a	n/a
VGI	Virtus Global Multi-Sector Income Fund	13.08	147859354.6	n/a	n/a	n/a
ZF	Virtus Total Return Fund Inc.	10.85	233572159.8	n/a	n/a	n/a
V	Visa Inc.	183.69	4.13555E+11	n/a	Miscellaneous	Business Services
VSH	"Vishay Intertechnology, Inc."	17.09	2468408847	n/a	Capital Goods	Electrical Products
VPG	"Vishay Precision Group, Inc."	41.36	558922454.6	n/a	Capital Goods	Electrical Products
VSTO	Vista Outdoor Inc.	6.99	403501636.4	n/a	Capital Goods	Ordnance And Accessories
VST	Vistra Energy Corp.	21.75	10496875989	n/a	Public Utilities	Electric Utilities: Central
VST.WS.A	Vistra Energy Corp.	n/a	0	n/a	n/a	n/a
VSI	"Vitamin Shoppe, Inc"	4.37	104852067	n/a	Consumer Non-Durables	Food Chains
VSLR	"Vivint Solar, Inc."	7.96	960068630.5	n/a	Capital Goods	Building Products
VMW	"Vmware, Inc."	178.31	72966211920	n/a	Technology	Computer Software: Prepackaged Software
VOC	VOC Energy Trust	5.85	99450000	n/a	Energy	Oil & Gas Production
VCRA	"Vocera Communications, Inc."	25.78	802654319	n/a	Capital Goods	Telecommunications Equipment
VG	Vonage Holdings Corp.	12.5	3030538438	n/a	Public Utilities	Telecommunications Equipment
VNO	Vornado Realty Trust	63.92	12196740241	n/a	Consumer Services	Real Estate Investment Trusts
VNO^K	Vornado Realty Trust	25.44	0	n/a	n/a	n/a
VNO^L	Vornado Realty Trust	25.41	0	n/a	n/a	n/a
VNO^M	Vornado Realty Trust	25.35	0	n/a	n/a	n/a
VJET	voxeljet AG	1.86	44974800	n/a	Capital Goods	Industrial Machinery/Components
IAE	Voya Asia Pacific High Dividend Equity Income Fund	9	107089686	n/a	n/a	n/a
IHD	Voya Emerging Markets High Income Dividend Equity Fund	7.41	141081131.5	n/a	n/a	n/a
VOYA	"Voya Financial, Inc."	57.29	8208173934	n/a	Finance	Life Insurance
VOYA^B	"Voya Financial, Inc."	26.03	0	n/a	n/a	n/a
IGA	Voya Global Advantage and Premium Opportunity Fund	10.49	192019093.3	n/a	n/a	n/a
IGD	Voya Global Equity Dividend and Premium Opportunity Fund	6.63	643623301.2	n/a	n/a	n/a
IDE	"Voya Infrastructure, Industrials and Materials Fund"	11.74	226331691.5	n/a	n/a	n/a
IID	Voya International High Dividend Equity Income Fund	5.86	49363690.68	n/a	n/a	n/a
IRR	Voya Natural Resources Equity Income Fund	4.8	108957753.6	n/a	n/a	n/a
PPR	Voya Prime Rate Trust	4.76	703469680.5	n/a	n/a	n/a
VMC	Vulcan Materials Company	136.8	18070201879	n/a	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)
WTI	"W&T Offshore, Inc."	4.26	599143580.6	n/a	Energy	Oil & Gas Production
WPC	W.P. Carey Inc.	85.19	14521456220	n/a	Consumer Services	Real Estate Investment Trusts
WRB	W.R. Berkley Corporation	70.32	12880373760	n/a	Finance	Property-Casualty Insurers
WRB^B	W.R. Berkley Corporation	25.79	0	n/a	n/a	n/a
WRB^C	W.R. Berkley Corporation	27.39	0	n/a	n/a	n/a
WRB^D	W.R. Berkley Corporation	26.35	0	n/a	n/a	n/a
WRB^E	W.R. Berkley Corporation	26.79	0	n/a	n/a	n/a
GRA	W.R. Grace & Co.	71	4750909052	n/a	Basic Industries	Major Chemicals
GWW	"W.W. Grainger, Inc."	299.8	16621988582	n/a	Consumer Services	Office Equipment/Supplies/Services
WNC	Wabash National Corporation	15.85	878507758.5	n/a	Capital Goods	Construction/Ag Equipment/Trucks
WBC	Wabco Holdings Inc.	132.88	6809334080	n/a	Capital Goods	Auto Manufacturing
WDR	"Waddell & Reed Financial, Inc."	17.39	1306053743	n/a	Finance	Investment Bankers/Brokers/Service
WAGE	"WageWorks, Inc."	51.1	2037349693	n/a	Miscellaneous	Business Services
WD	"Walker & Dunlop, Inc."	58.67	1803904019	n/a	Finance	Finance: Consumer Services
WMT	Walmart Inc.	113.02	3.22641E+11	n/a	Consumer Services	Department/Specialty Retail Stores
DIS	Walt Disney Company (The)	144.65	2.60326E+11	n/a	Consumer Services	Services-Misc. Amusement & Recreation
HCC	"Warrior Met Coal, Inc."	25.09	1293510057	n/a	Energy	Coal Mining
WPG	Washington Prime Group Inc.	3.58	667656643	n/a	Consumer Services	Real Estate Investment Trusts
WPG^H	Washington Prime Group Inc.	20.06	0	n/a	n/a	n/a
WPG^I	Washington Prime Group Inc.	18.8287	0	n/a	n/a	n/a
WRE	Washington Real Estate Investment Trust	27.31	2185717288	n/a	n/a	n/a
WCN	"Waste Connections, Inc."	94.78	24991924215	n/a	Public Utilities	Environmental Services
WM	"Waste Management, Inc."	118.5	50333993522	n/a	Public Utilities	Environmental Services
WAT	Waters Corporation	217.63	15119897569	n/a	Capital Goods	Biotechnology: Laboratory Analytical Instruments
WSO	"Watsco, Inc."	161.72	6088549866	n/a	Consumer Durables	Industrial Machinery/Components
WSO.B	"Watsco, Inc."	n/a	0	n/a	n/a	n/a
WTS	"Watts Water Technologies, Inc."	93.42	3173627433	n/a	Capital Goods	Metal Fabrications
W	Wayfair Inc.	138.06	12651814258	n/a	Consumer Services	Catalog/Specialty Distribution
WBS	Webster Financial Corporation	51.26	4723250129	n/a	Finance	Major Banks
WBS^F	Webster Financial Corporation	25.54	0	n/a	n/a	n/a
WEC	"WEC Energy Group, Inc."	86.66	27335891571	n/a	Public Utilities	Power Generation
WEI	Weidai Ltd.	8.25	581189210.3	n/a	Finance	Finance: Consumer Services
WRI	Weingarten Realty Investors	27.56	3545487894	n/a	Consumer Services	Real Estate Investment Trusts
WMK	"Weis Markets, Inc."	36.64	985558951.5	n/a	Consumer Services	Food Chains
WBT	"Welbilt, Inc."	15.9	2241877549	n/a	Technology	Industrial Machinery/Components
WCG	"WellCare Health Plans, Inc."	290.6	14620624772	n/a	Health Care	Medical Specialities
WFC	Wells Fargo & Company	49.3	2.17886E+11	n/a	Finance	Major Banks
WFC^L	Wells Fargo & Company	1391.2043	0	n/a	n/a	n/a
WFC^N	Wells Fargo & Company	25.26	0	n/a	n/a	n/a
WFC^O	Wells Fargo & Company	25.27	0	n/a	n/a	n/a
WFC^P	Wells Fargo & Company	25.33	0	n/a	n/a	n/a
WFC^Q	Wells Fargo & Company	26.47	0	n/a	n/a	n/a
WFC^R	Wells Fargo & Company	29.14	0	n/a	n/a	n/a
WFC^T	Wells Fargo & Company	25.48	0	n/a	n/a	n/a
WFC^V	Wells Fargo & Company	26.22	0	n/a	n/a	n/a
WFC^W	Wells Fargo & Company	26.25	0	n/a	n/a	n/a
WFC^X	Wells Fargo & Company	25.69	0	n/a	n/a	n/a
WFC^Y	Wells Fargo & Company	26.275	0	n/a	n/a	n/a
WFE^A	Wells Fargo & Company	25.66	0	n/a	n/a	n/a
EOD	Wells Fargo Global Dividend Opportunity Fund	5.44	239654489	n/a	n/a	n/a
WELL	Welltower Inc.	83.13	33662716235	n/a	Consumer Services	Real Estate Investment Trusts
WAIR	"Wesco Aircraft Holdings, Inc."	10.85	1082215662	n/a	Capital Goods	Wholesale Distributors
